timestamp,px,py,pz
1753447109554905441,-3.719329917745961,13.895181912415955,0.290270827184007
1753447109595466032,-3.717959873339655,13.894316437307557,0.28573590902295
1753447109650862224,-3.715039441929801,13.892725556353358,0.277089188500687
1753447109694845968,-3.713892996049394,13.892128595270787,0.273061870516267
1753447109753886587,-3.712694901630884,13.891660326750014,0.269052480902151
1753447109793917124,-3.711394139375068,13.89121826573351,0.264912560854058
1753447109845546605,-3.709955769458881,13.890733938428792,0.260549178254312
1753447109893553976,-3.708437613366586,13.890317397767891,0.255769853061654
1753447109945482604,-3.707219881760026,13.889851160860314,0.251524403034118
1753447109995276926,-3.705744428045277,13.88933493550973,0.247370296972481
1753447110047175417,-3.70331234842179,13.888035759370641,0.239409548553555
1753447110092952054,-3.702102929408583,13.887414317081847,0.235441232367204
1753447110144505074,-3.700693427885356,13.886634495182173,0.231311818808759
1753447110195191893,-3.699183447938101,13.885888903373074,0.226610032023442
1753447110257643948,-3.69787683958729,13.885114915858104,0.221991093658366
1753447110293895136,-3.696216940139297,13.884545146847245,0.216775883760903
1753447110346728488,-3.694605540040307,13.883868396948625,0.211685468045837
1753447110399678355,-3.691423929194447,13.882638919210004,0.201814951771004
1753447110450897253,-3.689857860893457,13.8820905920935,0.197125480268853
1753447110502385194,-3.688175892658131,13.88134102044108,0.192132703635903
1753447110548142872,-3.686692057749925,13.880768439215535,0.187211656436423
1753447110596814754,-3.685063375652412,13.879934581195796,0.182315457518986
1753447110646409031,-3.683782318622885,13.878901466596751,0.178002299020884
1753447110692534281,-3.682267731361423,13.877876181183575,0.173373817011993
1753447110754255904,-3.681027462711625,13.877155192863603,0.169235327977324
1753447110796224500,-3.679626370786514,13.876356390519957,0.165047737893959
1753447110844145712,-3.676960349306627,13.874864710415341,0.155998739609598
1753447110892275348,-3.675391202359949,13.874436758410397,0.151574018200838
1753447110944255515,-3.673992270822541,13.873895025021096,0.147586731861439
1753447110994467001,-3.673018272843186,13.873496132470532,0.144200951212396
1753447111044293458,-3.672116483154038,13.873205772649301,0.141520986111761
1753447111093710869,-3.671357518407756,13.872973856865366,0.138882604950116
1753447111143692102,-3.670324359211281,13.872874071614817,0.136162238576383
1753447111195176790,-3.669593962287503,13.872707173481912,0.133482486058599
1753447111247523694,-3.667909230326736,13.87218921521014,0.127925633571733
1753447111292840979,-3.666995204385275,13.872121319129215,0.125169829835701
1753447111343791485,-3.666119312361535,13.871921164211232,0.122338262588305
1753447111395056887,-3.665280070766617,13.871785814859916,0.119654725025178
1753447111445792278,-3.664326662739823,13.871680014878248,0.116554549847534
1753447111495641666,-3.663291155017044,13.871651198398613,0.11326829075114
1753447111547617236,-3.662130691214141,13.8714127606647,0.109705434965543
1753447111594958103,-3.65955205268569,13.871166560020688,0.101864371485693
1753447111653942126,-3.658330574616024,13.870673049657965,0.097675421898767
1753447111696289894,-3.656977787493728,13.87017273130854,0.09328464583819
1753447111751119324,-3.655746408669149,13.869667043693996,0.089299423319167
1753447111794787808,-3.654480817897106,13.868683654365967,0.085295766443697
1753447111858166669,-3.653186494021162,13.867431872083085,0.081445172061211
1753447111894843099,-3.652062025795592,13.86628981597478,0.077666266152109
1753447111944554169,-3.651049915774438,13.865126354719115,0.074213877560543
1753447111994171289,-3.648616717914513,13.86151265827958,0.066393207163318
1753447112041879282,-3.647506885659508,13.859967940237354,0.063109887513619
1753447112093415667,-3.64646133315735,13.858303317634451,0.060203275007673
1753447112145443348,-3.645707516091808,13.856786379659336,0.057082468829416
1753447112194183846,-3.644596765133127,13.855480656794306,0.053742326375976
1753447112246076863,-3.643420083907454,13.85386772828101,0.050233020727308
1753447112300409971,-3.640389715978746,13.850928273049998,0.040914769519845
1753447112356186231,-3.638781308894224,13.849540202981004,0.036068274414058
1753447112394954786,-3.63735186923455,13.848476979501369,0.031407269029867
1753447112443701441,-3.63615044641466,13.848016462574096,0.027101703764291
1753447112493473810,-3.634694034516835,13.84795220218445,0.022670440393244
1753447112550338933,-3.633210078294041,13.848134166235624,0.017619076815683
1753447112595149893,-3.631635511847712,13.848439403462052,0.012047410399493
1753447112645676633,-3.628233755137634,13.849736660855324,0.002152275189422
1753447112692464759,-3.626729606254689,13.850457364358792,-0.002027127086385
1753447112743339451,-3.625425558504348,13.851152077698696,-0.006316436115499
1753447112792117129,-3.624340211784833,13.851834058175887,-0.010558509888871
1753447112841530050,-3.623117582969061,13.852519559041612,-0.015051133091797
1753447112888011438,-3.621368319760977,13.853418344612253,-0.020381486357029
1753447112939485230,-3.619817592106142,13.854249056789671,-0.02550173232508
1753447112989490380,-3.618012624256633,13.855324134160213,-0.031063352397592
1753447113038489207,-3.614477052070114,13.857214482344789,-0.041970139376192
1753447113097449936,-3.612679463707393,13.85771921883897,-0.047464361334881
1753447113139152924,-3.611237544577667,13.857966535471904,-0.05240571232414
1753447113193785726,-3.609502900796655,13.858130219615608,-0.057463845348769
1753447113245647936,-3.608283000635486,13.857951519736357,-0.06225598931645
1753447113293547542,-3.606528155507333,13.857550257603174,-0.067720901220077
1753447113345484026,-3.604643009671471,13.857152747050492,-0.073266097134594
1753447113394994119,-3.60135595374328,13.856321469537436,-0.083573303710816
1753447113441497574,-3.600363668105756,13.855418626816185,-0.087427479082273
1753447113508738976,-3.59899521392738,13.854989653778222,-0.090725188895143
